subject,theory,explo_overlap,trial,labelled,looking_time
31,CR,0.375,0,no_label,1.07510162802
31,CR,0.375,1,label,1.22479794813
31,CR,0.375,1,no_label,0.951443660295
31,CR,0.375,2,label,0.987806463069
31,CR,0.375,2,no_label,0.784730947198
31,CR,0.375,3,label,0.826245917365
31,CR,0.375,3,no_label,0.667991170907
31,CR,0.375,4,label,0.705977343827
31,CR,0.375,4,no_label,0.58370907422
31,CR,0.375,5,label,0.611586942777
31,CR,0.375,5,no_label,0.516936601577
31,CR,0.375,6,label,0.534484537682
31,CR,0.375,6,no_label,0.460393051335
31,CR,0.375,7,label,0.469703404756
31,CR,0.375,7,no_label,0.410797301464
32,LaF,0.5,0,no_label,1.35817290197
32,LaF,0.5,0,label,1.86268107759
32,LaF,0.5,1,no_label,1.34275714266
32,LaF,0.5,1,label,1.63791057094
32,LaF,0.5,2,no_label,1.25431025391
32,LaF,0.5,2,label,1.34794383483
32,LaF,0.5,3,no_label,1.14530679393
32,LaF,0.5,3,label,1.13440843704
32,LaF,0.5,4,no_label,1.04265663326
32,LaF,0.5,4,label,0.974174375129
32,LaF,0.5,5,no_label,0.945431772907
32,LaF,0.5,5,label,0.847154462253
32,LaF,0.5,6,no_label,0.852792284955
32,LaF,0.5,6,label,0.742001722578
32,LaF,0.5,7,no_label,0.764964168068
32,LaF,0.5,7,label,0.652305439916
33,CR,0.5,0,no_label,1.44233979435
33,CR,0.5,0,label,0.840391910136
33,CR,0.5,1,no_label,0.933007661166
33,CR,0.5,1,label,0.724060621571
33,CR,0.5,2,no_label,0.719489555351
33,CR,0.5,2,label,0.560820110257
33,CR,0.5,3,no_label,0.567179089555
33,CR,0.5,3,label,0.440503147252
33,CR,0.5,4,no_label,0.454432706661
33,CR,0.5,4,label,0.357791857582
33,CR,0.5,5,no_label,0.371082263257
33,CR,0.5,5,label,0.299609346438
33,CR,0.5,6,no_label,0.308711697394
33,CR,0.5,6,label,0.256460886882
33,CR,0.5,7,no_label,0.261020611613
33,CR,0.5,7,label,0.222655250684
34,LaF,0.5,0,label,1.92558605715
34,LaF,0.5,0,no_label,1.42740949501
34,LaF,0.5,1,label,1.62853254387
34,LaF,0.5,1,no_label,1.37425277622
34,LaF,0.5,2,label,1.34687938612
34,LaF,0.5,2,no_label,1.23458980788
34,LaF,0.5,3,label,1.14079103946
34,LaF,0.5,3,no_label,1.10974968585
34,LaF,0.5,4,label,0.985964775903
34,LaF,0.5,4,no_label,0.998169497737
34,LaF,0.5,5,label,0.862543824946
34,LaF,0.5,5,no_label,0.895954869946
34,LaF,0.5,6,label,0.75951037703
34,LaF,0.5,6,no_label,0.80142717156
34,LaF,0.5,7,label,0.670803800548
34,LaF,0.5,7,no_label,0.714041417268
35,CR,0.5,0,label,1.29031746606
35,CR,0.5,0,no_label,1.01951040613
35,CR,0.5,1,label,0.746905363348
35,CR,0.5,1,no_label,0.901688479307
35,CR,0.5,2,label,0.571867745034
35,CR,0.5,2,no_label,0.717166162339
35,CR,0.5,3,label,0.457710680521
35,CR,0.5,3,no_label,0.569882208516
35,CR,0.5,4,label,0.379805887152
35,CR,0.5,4,no_label,0.460288466246
35,CR,0.5,5,label,0.324858295088
35,CR,0.5,5,no_label,0.378712106846
35,CR,0.5,6,label,0.283271650429
35,CR,0.5,6,no_label,0.316913546961
35,CR,0.5,7,label,0.249556155743
35,CR,0.5,7,no_label,0.269007916
36,LaF,0.5,0,no_label,1.04979502477
36,LaF,0.5,0,label,1.64647997464
36,LaF,0.5,1,no_label,1.28819694466
36,LaF,0.5,1,label,1.57960301471
36,LaF,0.5,2,no_label,1.26496889103
36,LaF,0.5,2,label,1.33612570661
36,LaF,0.5,3,no_label,1.14406500272
36,LaF,0.5,3,label,1.11740711329
36,LaF,0.5,4,no_label,1.01391128023
36,LaF,0.5,4,label,0.943891802074
36,LaF,0.5,5,no_label,0.89501869472
36,LaF,0.5,5,label,0.808287706315
36,LaF,0.5,6,no_label,0.791372020207
36,LaF,0.5,6,label,0.701222424633
36,LaF,0.5,7,no_label,0.702470082746
36,LaF,0.5,7,label,0.615206876238
37,CR,0.5,0,no_label,1.64237538375
37,CR,0.5,0,label,1.42521246162
37,CR,0.5,1,no_label,0.750336704159
37,CR,0.5,1,label,1.16746810281
37,CR,0.5,2,no_label,0.534090846756
37,CR,0.5,2,label,0.867175256155
37,CR,0.5,3,no_label,0.417291551687
37,CR,0.5,3,label,0.647892175311
37,CR,0.5,4,no_label,0.339398257218
37,CR,0.5,4,label,0.492706941494
37,CR,0.5,5,no_label,0.284152103802
37,CR,0.5,5,label,0.38164201635
37,CR,0.5,6,no_label,0.242524543932
37,CR,0.5,6,label,0.30091718693
37,CR,0.5,7,no_label,0.209512206738
37,CR,0.5,7,label,0.241313933298
38,LaF,0.5,0,label,1.17224823227
38,LaF,0.5,0,no_label,1.63087006705
38,LaF,0.5,1,label,1.30962701528
38,LaF,0.5,1,no_label,1.56963073654
38,LaF,0.5,2,label,1.26774855548
38,LaF,0.5,2,no_label,1.36571807633
38,LaF,0.5,3,label,1.16441900282
38,LaF,0.5,3,no_label,1.19191179403
38,LaF,0.5,4,label,1.05680398188
38,LaF,0.5,4,no_label,1.05020417665
38,LaF,0.5,5,label,0.953954291566
38,LaF,0.5,5,no_label,0.930820723545
38,LaF,0.5,6,label,0.857782625621
38,LaF,0.5,6,no_label,0.827481043985
38,LaF,0.5,7,label,0.769024071151
38,LaF,0.5,7,no_label,0.736651738724
39,CR,0.5,0,label,0.79685067501
39,CR,0.5,0,no_label,0.97760480779
39,CR,0.5,1,label,0.713030762364
39,CR,0.5,1,no_label,0.896287027387
39,CR,0.5,2,label,0.676705421053
39,CR,0.5,2,no_label,0.755597471501
39,CR,0.5,3,label,0.625392180782
39,CR,0.5,3,no_label,0.646441496183
39,CR,0.5,4,label,0.573280905567
39,CR,0.5,4,no_label,0.563314078959
39,CR,0.5,5,label,0.522687160093
39,CR,0.5,5,no_label,0.497036178931
39,CR,0.5,6,label,0.474503808923
39,CR,0.5,6,no_label,0.441991396085
39,CR,0.5,7,label,0.429364209579
39,CR,0.5,7,no_label,0.39496290843
