subject,model,explo_overlap,trial,labelled,i_presentation,error
2,LaF,0.25,1,label,8,0.153846393921
2,LaF,0.25,1,label,9,0.120269220105
2,LaF,0.25,1,label,10,0.0947859518799
2,LaF,0.25,1,label,11,0.0743438574852
2,LaF,0.25,1,label,12,0.0585191861602
2,LaF,0.25,1,label,13,0.0459686154128
2,LaF,0.25,1,label,14,0.0361754654298
2,LaF,0.25,1,label,15,0.0284424853949
2,LaF,0.25,1,label,16,0.0223855989512
2,LaF,0.25,1,label,17,0.0176114160343
2,LaF,0.25,1,label,18,0.0138642429773
2,LaF,0.25,1,label,19,0.0109126730626
2,LaF,0.25,1,label,20,0.0085930853828
2,LaF,0.25,1,label,21,0.00676635190076
2,LaF,0.25,1,label,22,0.00532953030838
2,LaF,0.25,1,label,23,0.00419795591362
2,LaF,0.25,1,label,24,0.00330736908035
