subject,model,explo_overlap,trial,labelled,i_presentation,error
65,LaF,0.5,5,no_label,7,0.0219953170966
65,LaF,0.5,5,no_label,8,0.0172634965578
65,LaF,0.5,5,no_label,9,0.0131052707527
65,LaF,0.5,5,no_label,10,0.0101524012931
65,LaF,0.5,5,no_label,11,0.00777610234887
65,LaF,0.5,6,label,0,0.173104764588
65,LaF,0.5,6,label,1,0.0507027025277
65,LaF,0.5,6,label,2,0.0759615071137
65,LaF,0.5,6,label,3,0.0405206183434
65,LaF,0.5,6,label,4,0.0389246820994
65,LaF,0.5,6,label,5,0.0259152014979
65,LaF,0.5,6,label,6,0.0215269397228
65,LaF,0.5,6,label,7,0.0156030872491
65,LaF,0.5,6,label,8,0.0123021030089
65,LaF,0.5,6,label,9,0.0092144480361
65,LaF,0.5,6,no_label,0,0.125675052034
65,LaF,0.5,6,no_label,1,0.0391707882295
65,LaF,0.5,6,no_label,2,0.0552442599888
65,LaF,0.5,6,no_label,3,0.0311718698436
65,LaF,0.5,6,no_label,4,0.0289139523585
65,LaF,0.5,6,no_label,5,0.019965580629
65,LaF,0.5,6,no_label,6,0.0163452764577
65,LaF,0.5,6,no_label,7,0.0121104181934
65,LaF,0.5,6,no_label,8,0.00951874391947
65,LaF,0.5,7,label,0,0.0962297931023
65,LaF,0.5,7,label,1,0.0272156490695
65,LaF,0.5,7,label,2,0.0418952732514
65,LaF,0.5,7,label,3,0.0221614735222
65,LaF,0.5,7,label,4,0.0214289711537
65,LaF,0.5,7,label,5,0.0142477709244
65,LaF,0.5,7,label,6,0.011864387364
65,LaF,0.5,7,label,7,0.0086052366076
65,LaF,0.5,7,no_label,0,0.0725089483166
65,LaF,0.5,7,no_label,1,0.0220445116357
65,LaF,0.5,7,no_label,2,0.0316602594303
65,LaF,0.5,7,no_label,3,0.0177974341169
65,LaF,0.5,7,no_label,4,0.01656398962
65,LaF,0.5,7,no_label,5,0.0114469499625
65,LaF,0.5,7,no_label,6,0.00938343385511
66,LaF,0.5,0,no_label,0,3.15368929927
66,LaF,0.5,0,no_label,1,1.24382663108
66,LaF,0.5,0,no_label,2,1.44570911163
66,LaF,0.5,0,no_label,3,0.930885763417
66,LaF,0.5,0,no_label,4,0.795720088153
66,LaF,0.5,0,no_label,5,0.584067717716
66,LaF,0.5,0,no_label,6,0.462619173425
66,LaF,0.5,0,no_label,7,0.351147881972
66,LaF,0.5,0,no_label,8,0.272296382609
66,LaF,0.5,0,no_label,9,0.208464145133
66,LaF,0.5,0,no_label,10,0.160598395288
66,LaF,0.5,0,no_label,11,0.123219986022
66,LaF,0.5,0,no_label,12,0.0947211422487
66,LaF,0.5,0,no_label,13,0.0727167844985
66,LaF,0.5,0,no_label,14,0.0558585766914
66,LaF,0.5,0,no_label,15,0.0428909401103
66,LaF,0.5,0,no_label,16,0.0329417176172
66,LaF,0.5,0,no_label,17,0.025298165263
66,LaF,0.5,0,no_label,18,0.0194308875245
66,LaF,0.5,0,no_label,19,0.0149249178027
66,LaF,0.5,0,no_label,20,0.0114652184598
66,LaF,0.5,0,no_label,21,0.00880825716421
66,LaF,0.5,0,label,0,2.74269207578
66,LaF,0.5,0,label,1,1.21792846973
66,LaF,0.5,0,label,2,1.30629319428
66,LaF,0.5,0,label,3,0.909183261313
66,LaF,0.5,0,label,4,0.760887030138
66,LaF,0.5,0,label,5,0.583246919599
66,LaF,0.5,0,label,6,0.464246060813
66,LaF,0.5,0,label,7,0.362526670293
66,LaF,0.5,0,label,8,0.28526119774
66,LaF,0.5,0,label,9,0.22344300994
66,LaF,0.5,0,label,10,0.175277240441
66,LaF,0.5,0,label,11,0.13732907152
66,LaF,0.5,0,label,12,0.107622791641
66,LaF,0.5,0,label,13,0.084314583501
66,LaF,0.5,0,label,14,0.0660574401945
66,LaF,0.5,0,label,15,0.05175047169
66,LaF,0.5,0,label,16,0.0405442414675
66,LaF,0.5,0,label,17,0.0317659423707
66,LaF,0.5,0,label,18,0.0248902402568
66,LaF,0.5,0,label,19,0.0195044533993
66,LaF,0.5,0,label,20,0.0152856091451
66,LaF,0.5,0,label,21,0.0119805972279
66,LaF,0.5,0,label,22,0.00939126075886
66,LaF,0.5,1,no_label,0,2.51450505122
66,LaF,0.5,1,no_label,1,0.850941521351
66,LaF,0.5,1,no_label,2,1.1368827426
66,LaF,0.5,1,no_label,3,0.678088868455
66,LaF,0.5,1,no_label,4,0.610872638142
66,LaF,0.5,1,no_label,5,0.438011930254
66,LaF,0.5,1,no_label,6,0.354088420145
66,LaF,0.5,1,no_label,7,0.268266168572
66,LaF,0.5,1,no_label,8,0.210312066706
66,LaF,0.5,1,no_label,9,0.161857652044
66,LaF,0.5,1,no_label,10,0.12578166044
66,LaF,0.5,1,no_label,11,0.0972303698064
66,LaF,0.5,1,no_label,12,0.0753683498408
66,LaF,0.5,1,no_label,13,0.0583336124102
66,LaF,0.5,1,no_label,14,0.0451855243058
66,LaF,0.5,1,no_label,15,0.0349863584849
66,LaF,0.5,1,no_label,16,0.027096258977
66,LaF,0.5,1,no_label,17,0.0209835668936
66,LaF,0.5,1,no_label,18,0.0162515300627
66,LaF,0.5,1,no_label,19,0.0125866761942
66,LaF,0.5,1,no_label,20,0.00974888903058
66,LaF,0.5,1,label,0,2.02919494235
66,LaF,0.5,1,label,1,0.853105113213
66,LaF,0.5,1,label,2,0.942915337705
66,LaF,0.5,1,label,3,0.635946121578
66,LaF,0.5,1,label,4,0.536290712362
66,LaF,0.5,1,label,5,0.404539866668
66,LaF,0.5,1,label,6,0.321607604231
66,LaF,0.5,1,label,7,0.248891807098
66,LaF,0.5,1,label,8,0.195048275968
66,LaF,0.5,1,label,9,0.151814159014
66,LaF,0.5,1,label,10,0.118520180903
66,LaF,0.5,1,label,11,0.0923611295901
66,LaF,0.5,1,label,12,0.0720280790687
66,LaF,0.5,1,label,13,0.0561443051768
66,LaF,0.5,1,label,14,0.0437716713766
66,LaF,0.5,1,label,15,0.0341220279695
66,LaF,0.5,1,label,16,0.0266018797095
66,LaF,0.5,1,label,17,0.020739380321
66,LaF,0.5,1,label,18,0.0161699888081
66,LaF,0.5,1,label,19,0.0126080712164
66,LaF,0.5,1,label,20,0.00983152462858
66,LaF,0.5,2,no_label,0,1.77781283214
66,LaF,0.5,2,no_label,1,0.59650695404
66,LaF,0.5,2,no_label,2,0.796149836918
66,LaF,0.5,2,no_label,3,0.469213219582
66,LaF,0.5,2,no_label,4,0.423699274365
66,LaF,0.5,2,no_label,5,0.300345657219
66,LaF,0.5,2,no_label,6,0.242816712976
66,LaF,0.5,2,no_label,7,0.182440290263
66,LaF,0.5,2,no_label,8,0.142698970987
66,LaF,0.5,2,no_label,9,0.109152113536
66,LaF,0.5,2,no_label,10,0.084526239396
66,LaF,0.5,2,no_label,11,0.0650122299678
66,LaF,0.5,2,no_label,12,0.0501941309304
66,LaF,0.5,2,no_label,13,0.0386738557078
66,LaF,0.5,2,no_label,14,0.0298337924263
66,LaF,0.5,2,no_label,15,0.0230007673997
66,LaF,0.5,2,no_label,16,0.017740189995
66,LaF,0.5,2,no_label,17,0.0136809098624
66,LaF,0.5,2,no_label,18,0.0105523462114
66,LaF,0.5,2,no_label,19,0.00813928331801
66,LaF,0.5,2,label,0,1.40279207367
66,LaF,0.5,2,label,1,0.541889942565
66,LaF,0.5,2,label,2,0.637056304473
66,LaF,0.5,2,label,3,0.408276689269
66,LaF,0.5,2,label,4,0.351492441226
66,LaF,0.5,2,label,5,0.258607320361
66,LaF,0.5,2,label,6,0.206246767649
66,LaF,0.5,2,label,7,0.157550431372
66,LaF,0.5,2,label,8,0.123083842521
66,LaF,0.5,2,label,9,0.0949971542308
66,LaF,0.5,2,label,10,0.0737881177861
66,LaF,0.5,2,label,11,0.0571167196827
66,LaF,0.5,2,label,12,0.0442945040127
66,LaF,0.5,2,label,13,0.0343180984598
66,LaF,0.5,2,label,14,0.0266045328861
66,LaF,0.5,2,label,15,0.0206203122718
66,LaF,0.5,2,label,16,0.0159860263198
66,LaF,0.5,2,label,17,0.0123934078745
66,LaF,0.5,2,label,18,0.00960960741737
66,LaF,0.5,3,no_label,0,1.16179048281
66,LaF,0.5,3,no_label,1,0.374287458484
66,LaF,0.5,3,no_label,2,0.515476810181
66,LaF,0.5,3,no_label,3,0.294232134119
66,LaF,0.5,3,no_label,4,0.270107960848
66,LaF,0.5,3,no_label,5,0.187513576159
66,LaF,0.5,3,no_label,6,0.152444413296
66,LaF,0.5,3,no_label,7,0.11310324817
66,LaF,0.5,3,no_label,8,0.0884305106492
66,LaF,0.5,3,no_label,9,0.0670867117663
66,LaF,0.5,3,no_label,10,0.0517905352684
66,LaF,0.5,3,no_label,11,0.0395865370205
66,LaF,0.5,3,no_label,12,0.0304364097619
66,LaF,0.5,3,no_label,13,0.0233255627565
66,LaF,0.5,3,no_label,14,0.0179122701909
66,LaF,0.5,3,no_label,15,0.0137413999393
66,LaF,0.5,3,no_label,16,0.0105496252457
66,LaF,0.5,3,no_label,17,0.00809709635512
66,LaF,0.5,3,label,0,0.889791129597
66,LaF,0.5,3,label,1,0.31852521479
66,LaF,0.5,3,label,2,0.398537195748
66,LaF,0.5,3,label,3,0.243395603706
66,LaF,0.5,3,label,4,0.214721972249
66,LaF,0.5,3,label,5,0.154187287818
66,LaF,0.5,3,label,6,0.123786223321
66,LaF,0.5,3,label,7,0.0933974390755
66,LaF,0.5,3,label,8,0.0729288945402
66,LaF,0.5,3,label,9,0.0558716972458
66,LaF,0.5,3,label,10,0.0432654194857
66,LaF,0.5,3,label,11,0.0333081716029
66,LaF,0.5,3,label,12,0.0257310380415
66,LaF,0.5,3,label,13,0.0198431286443
66,LaF,0.5,3,label,14,0.0153207047296
66,LaF,0.5,3,label,15,0.0118237840254
66,LaF,0.5,3,label,16,0.00912946327777
66,LaF,0.5,4,no_label,0,0.707565171106
66,LaF,0.5,4,no_label,1,0.218993126206
66,LaF,0.5,4,no_label,2,0.312161312398
66,LaF,0.5,4,no_label,3,0.17286141414
66,LaF,0.5,4,no_label,4,0.161584407485
66,LaF,0.5,4,no_label,5,0.110053945982
66,LaF,0.5,4,no_label,6,0.090119155692
66,LaF,0.5,4,no_label,7,0.0661189034341
66,LaF,0.5,4,no_label,8,0.0517639158199
66,LaF,0.5,4,no_label,9,0.0389987119067
66,LaF,0.5,4,no_label,10,0.0300636639254
66,LaF,0.5,4,no_label,11,0.0228667821851
66,LaF,0.5,4,no_label,12,0.0175357953089
66,LaF,0.5,4,no_label,13,0.0133854329651
66,LaF,0.5,4,no_label,14,0.0102480021128
66,LaF,0.5,4,no_label,15,0.0078339186941
66,LaF,0.5,4,label,0,0.530454066581
66,LaF,0.5,4,label,1,0.180020183702
66,LaF,0.5,4,label,2,0.235916688065
66,LaF,0.5,4,label,3,0.139206441394
66,LaF,0.5,4,label,4,0.125252724293
66,LaF,0.5,4,label,5,0.0883521614245
66,LaF,0.5,4,label,6,0.0714009037997
66,LaF,0.5,4,label,7,0.0533898271229
66,LaF,0.5,4,label,8,0.0417296157241
66,LaF,0.5,4,label,9,0.0318071882027
66,LaF,0.5,4,label,10,0.0246008536523
66,LaF,0.5,4,label,11,0.0188737355739
66,LaF,0.5,4,label,12,0.0145515897306
66,LaF,0.5,4,label,13,0.0111908692484
66,LaF,0.5,4,label,14,0.0086215788013
66,LaF,0.5,5,no_label,0,0.412037020125
66,LaF,0.5,5,no_label,1,0.123753884842
66,LaF,0.5,5,no_label,2,0.181165953882
66,LaF,0.5,5,no_label,3,0.0982119808741
66,LaF,0.5,5,no_label,4,0.093076440299
66,LaF,0.5,5,no_label,5,0.0625699480244
66,LaF,0.5,5,no_label,6,0.0515430140474
66,LaF,0.5,5,no_label,7,0.0375335739127
66,LaF,0.5,5,no_label,8,0.0294369929049
66,LaF,0.5,5,no_label,9,0.0220791135099
66,LaF,0.5,5,no_label,10,0.0170167205469
66,LaF,0.5,5,no_label,11,0.0129050015665
66,LaF,0.5,5,no_label,12,0.00988566291135
66,LaF,0.5,5,label,0,0.304444793278
66,LaF,0.5,5,label,1,0.0992573084613
66,LaF,0.5,5,label,2,0.134649961102
66,LaF,0.5,5,label,3,0.0776748507181
66,LaF,0.5,5,label,4,0.0708786512614
66,LaF,0.5,5,label,5,0.0494402799773
66,LaF,0.5,5,label,6,0.0401604082031
66,LaF,0.5,5,label,7,0.0298691749459
66,LaF,0.5,5,label,8,0.0233781504671
66,LaF,0.5,5,label,9,0.0177700026523
66,LaF,0.5,5,label,10,0.0137428385342
66,LaF,0.5,5,label,11,0.0105259380267
66,LaF,0.5,5,label,12,0.00811056252354
66,LaF,0.5,6,no_label,0,0.23633452065
66,LaF,0.5,6,no_label,1,0.0694634002474
66,LaF,0.5,6,no_label,2,0.103624338923
66,LaF,0.5,6,no_label,3,0.0554690790297
66,LaF,0.5,6,no_label,4,0.053027930602
66,LaF,0.5,6,no_label,5,0.035392241614
66,LaF,0.5,6,no_label,6,0.029268905849
66,LaF,0.5,6,no_label,7,0.0212312785945
66,LaF,0.5,6,no_label,8,0.0166763141509
66,LaF,0.5,6,no_label,9,0.0124818091083
66,LaF,0.5,6,no_label,10,0.00962357299594
66,LaF,0.5,6,label,0,0.174003595938
66,LaF,0.5,6,label,1,0.0551473897804
66,LaF,0.5,6,label,2,0.0766017896017
66,LaF,0.5,6,label,3,0.0436201718204
66,LaF,0.5,6,label,4,0.040147003854
66,LaF,0.5,6,label,5,0.0278456461215
66,LaF,0.5,6,label,6,0.0226930446705
66,LaF,0.5,6,label,7,0.0168382902451
66,LaF,0.5,6,label,8,0.0131951681816
66,LaF,0.5,6,label,9,0.0100203503964
66,LaF,0.5,6,label,10,0.00775305581593
66,LaF,0.5,7,no_label,0,0.13603534829
66,LaF,0.5,7,no_label,1,0.0391810437895
66,LaF,0.5,7,no_label,2,0.0594304886264
66,LaF,0.5,7,no_label,3,0.0315583365835
66,LaF,0.5,7,no_label,4,0.0303459348037
66,LaF,0.5,7,no_label,5,0.0201833383512
66,LaF,0.5,7,no_label,6,0.0167332139532
66,LaF,0.5,7,no_label,7,0.0121207778114
66,LaF,0.5,7,no_label,8,0.00953179611529
66,LaF,0.5,7,label,0,0.100498803393
66,LaF,0.5,7,label,1,0.0308503406899
66,LaF,0.5,7,label,2,0.0439376758199
66,LaF,0.5,7,label,3,0.0247638184688
66,LaF,0.5,7,label,4,0.0229551341982
66,LaF,0.5,7,label,5,0.0158700848801
66,LaF,0.5,7,label,6,0.0129669822935
66,LaF,0.5,7,label,7,0.00961421940066
67,LaF,0.5,0,label,0,2.82310426224
67,LaF,0.5,0,label,1,0.949861537791
67,LaF,0.5,0,label,2,1.2522396584
67,LaF,0.5,0,label,3,0.721753943368
67,LaF,0.5,0,label,4,0.652010375958
67,LaF,0.5,0,label,5,0.449221449997
67,LaF,0.5,0,label,6,0.361866127922
67,LaF,0.5,0,label,7,0.264877682772
67,LaF,0.5,0,label,8,0.205214213729
67,LaF,0.5,0,label,9,0.153435014588
67,LaF,0.5,0,label,10,0.117200422723
67,LaF,0.5,0,label,11,0.0883106465159
67,LaF,0.5,0,label,12,0.0670949529572
67,LaF,0.5,0,label,13,0.0507058931376
67,LaF,0.5,0,label,14,0.0384460045694
67,LaF,0.5,0,label,15,0.0290900371959
67,LaF,0.5,0,label,16,0.0220404886605
67,LaF,0.5,0,label,17,0.0166862320687
67,LaF,0.5,0,label,18,0.0126401017225
67,LaF,0.5,0,label,19,0.00957257513712
67,LaF,0.5,0,no_label,0,2.8894236491
67,LaF,0.5,0,no_label,1,1.13621741309
67,LaF,0.5,0,no_label,2,1.32575029859
67,LaF,0.5,0,no_label,3,0.856164953963
67,LaF,0.5,0,no_label,4,0.732976420761
67,LaF,0.5,0,no_label,5,0.540495449684
67,LaF,0.5,0,no_label,6,0.429138530333
67,LaF,0.5,0,no_label,7,0.327295123648
67,LaF,0.5,0,no_label,8,0.254671406646
67,LaF,0.5,0,no_label,9,0.195897714029
67,LaF,0.5,0,no_label,10,0.151541726141
67,LaF,0.5,0,no_label,11,0.116827802508
67,LaF,0.5,0,no_label,12,0.0902173921232
67,LaF,0.5,0,no_label,13,0.0695972719838
67,LaF,0.5,0,no_label,14,0.0537205245983
67,LaF,0.5,0,no_label,15,0.0414551426403
67,LaF,0.5,0,no_label,16,0.0319983755421
67,LaF,0.5,0,no_label,17,0.0246990046046
67,LaF,0.5,0,no_label,18,0.0190680546602
67,LaF,0.5,0,no_label,19,0.0147222742312
67,LaF,0.5,0,no_label,20,0.01136867583
67,LaF,0.5,0,no_label,21,0.00878012282668
67,LaF,0.5,1,label,0,2.67028118684
67,LaF,0.5,1,label,1,0.793546442126
67,LaF,0.5,1,label,2,1.1850518691
67,LaF,0.5,1,label,3,0.640437388464
67,LaF,0.5,1,label,4,0.608713082523
67,LaF,0.5,1,label,5,0.410646228726
67,LaF,0.5,1,label,6,0.337587113536
67,LaF,0.5,1,label,7,0.246613902147
67,LaF,0.5,1,label,8,0.193002729379
67,LaF,0.5,1,label,9,0.144966731492
67,LaF,0.5,1,label,10,0.111538618889
67,LaF,0.5,1,label,11,0.0845919998842
67,LaF,0.5,1,label,12,0.0647002950172
67,LaF,0.5,1,label,13,0.049236084536
67,LaF,0.5,1,label,14,0.0375804983746
67,LaF,0.5,1,label,15,0.0286332456841
67,LaF,0.5,1,label,16,0.0218397785037
67,LaF,0.5,1,label,17,0.0166479892476
67,LaF,0.5,1,label,18,0.0126955746006
67,LaF,0.5,1,label,19,0.00967965096013
67,LaF,0.5,1,no_label,0,2.21469714551
67,LaF,0.5,1,no_label,1,0.83127497316
67,LaF,0.5,1,no_label,2,0.999037721534
67,LaF,0.5,1,no_label,3,0.624869585677
67,LaF,0.5,1,no_label,4,0.541702375664
67,LaF,0.5,1,no_label,5,0.392090430518
67,LaF,0.5,1,no_label,6,0.312092465063
67,LaF,0.5,1,no_label,7,0.235518873695
67,LaF,0.5,1,no_label,8,0.182868983595
67,LaF,0.5,1,no_label,9,0.139674886214
67,LaF,0.5,1,no_label,10,0.10762065617
67,LaF,0.5,1,no_label,11,0.0824920998575
67,LaF,0.5,1,no_label,12,0.0634043755289
67,LaF,0.5,1,no_label,13,0.0486522555708
67,LaF,0.5,1,no_label,14,0.0373656340388
67,LaF,0.5,1,no_label,15,0.0286825739753
67,LaF,0.5,1,no_label,16,0.0220242859801
67,LaF,0.5,1,no_label,17,0.0169094409726
67,LaF,0.5,1,no_label,18,0.0129843447315
67,LaF,0.5,1,no_label,19,0.00997040254949
67,LaF,0.5,2,label,0,1.9892681293
67,LaF,0.5,2,label,1,0.579402869188
67,LaF,0.5,2,label,2,0.876483234004
67,LaF,0.5,2,label,3,0.463562501252
67,LaF,0.5,2,label,4,0.446008043241
67,LaF,0.5,2,label,5,0.295469152273
67,LaF,0.5,2,label,6,0.244536182509
67,LaF,0.5,2,label,7,0.176431898406
67,LaF,0.5,2,label,8,0.138334327308
67,LaF,0.5,2,label,9,0.103054590381
67,LaF,0.5,2,label,10,0.079212078762
67,LaF,0.5,2,label,11,0.0597266087427
67,LaF,0.5,2,label,12,0.045572156219
67,LaF,0.5,2,label,13,0.0345211547651
67,LaF,0.5,2,label,14,0.0262694797678
67,LaF,0.5,2,label,15,0.0199360418156
67,LaF,0.5,2,label,16,0.0151566959514
67,LaF,0.5,2,label,17,0.0115117245668
67,LaF,0.5,2,label,18,0.0087497751063
67,LaF,0.5,2,no_label,0,1.62482846153
67,LaF,0.5,2,no_label,1,0.552266686485
67,LaF,0.5,2,no_label,2,0.720218022463
67,LaF,0.5,2,no_label,3,0.420535078681
67,LaF,0.5,2,no_label,4,0.37844262644
67,LaF,0.5,2,no_label,5,0.263592879946
67,LaF,0.5,2,no_label,6,0.212521405043
67,LaF,0.5,2,no_label,7,0.157069594564
67,LaF,0.5,2,no_label,8,0.122126040295
67,LaF,0.5,2,no_label,9,0.0921120596102
67,LaF,0.5,2,no_label,10,0.0707300008697
67,LaF,0.5,2,no_label,11,0.0537282267904
67,LaF,0.5,2,no_label,12,0.0410764852997
67,LaF,0.5,2,no_label,13,0.0312835210589
67,LaF,0.5,2,no_label,14,0.0238815546414
67,LaF,0.5,2,no_label,15,0.0182065570967
67,LaF,0.5,2,no_label,16,0.0138927298852
67,LaF,0.5,2,no_label,17,0.0105964753097
67,LaF,0.5,2,no_label,18,0.00808546923766
67,LaF,0.5,3,label,0,1.38942406234
67,LaF,0.5,3,label,1,0.38010286164
67,LaF,0.5,3,label,2,0.609097044079
67,LaF,0.5,3,label,3,0.30541832348
67,LaF,0.5,3,label,4,0.30500062843
67,LaF,0.5,3,label,5,0.194671295241
67,LaF,0.5,3,label,6,0.164269065545
67,LaF,0.5,3,label,7,0.11580515442
67,LaF,0.5,3,label,8,0.0915086072975
67,LaF,0.5,3,label,9,0.0672050711763
67,LaF,0.5,3,label,10,0.051728365692
67,LaF,0.5,3,label,11,0.0386387422422
67,LaF,0.5,3,label,12,0.0294281942148
67,LaF,0.5,3,label,13,0.0221387149283
67,LaF,0.5,3,label,14,0.0167909791704
67,LaF,0.5,3,label,15,0.0126710806164
67,LaF,0.5,3,label,16,0.00959526084768
67,LaF,0.5,3,no_label,0,1.10134221818
67,LaF,0.5,3,no_label,1,0.336402799891
67,LaF,0.5,3,no_label,2,0.48353210614
67,LaF,0.5,3,no_label,3,0.261338874091
67,LaF,0.5,3,no_label,4,0.247255170782
67,LaF,0.5,3,no_label,5,0.164557193927
67,LaF,0.5,3,no_label,6,0.13558895799
67,LaF,0.5,3,no_label,7,0.0977194767217
67,LaF,0.5,3,no_label,8,0.0765219974026
67,LaF,0.5,3,no_label,9,0.0568821791795
67,LaF,0.5,3,no_label,10,0.0436878062286
67,LaF,0.5,3,no_label,11,0.0328749434211
67,LaF,0.5,3,no_label,12,0.0250625449619
67,LaF,0.5,3,no_label,13,0.0189539066321
67,LaF,0.5,3,no_label,14,0.014409944098
67,LaF,0.5,3,no_label,15,0.0109213648791
67,LaF,0.5,3,no_label,16,0.00829560748771
67,LaF,0.5,4,label,0,0.902410903723
67,LaF,0.5,4,label,1,0.231342805008
67,LaF,0.5,4,label,2,0.394872086611
67,LaF,0.5,4,label,3,0.187566612995
67,LaF,0.5,4,label,4,0.195173947254
67,LaF,0.5,4,label,5,0.119930769659
67,LaF,0.5,4,label,6,0.103554518014
67,LaF,0.5,4,label,7,0.0712740955873
67,LaF,0.5,4,label,8,0.0569403374272
67,LaF,0.5,4,label,9,0.0412063301124
67,LaF,0.5,4,label,10,0.0318429142751
67,LaF,0.5,4,label,11,0.0235632536073
67,LaF,0.5,4,label,12,0.0179505716681
67,LaF,0.5,4,label,13,0.0134171766566
67,LaF,0.5,4,label,14,0.010159534863
67,LaF,0.5,4,label,15,0.00762922359652
67,LaF,0.5,4,no_label,0,0.699276868676
67,LaF,0.5,4,no_label,1,0.196640970348
67,LaF,0.5,4,no_label,2,0.306154630678
67,LaF,0.5,4,no_label,3,0.155437025528
67,LaF,0.5,4,no_label,4,0.15384782352
67,LaF,0.5,4,no_label,5,0.0984715481334
67,LaF,0.5,4,no_label,6,0.0829742472185
67,LaF,0.5,4,no_label,7,0.0584719154094
67,LaF,0.5,4,no_label,8,0.0462289163119
67,LaF,0.5,4,no_label,9,0.0339225353576
67,LaF,0.5,4,no_label,10,0.0261316286587
67,LaF,0.5,4,no_label,11,0.0195089937372
67,LaF,0.5,4,no_label,12,0.0148695648052
67,LaF,0.5,4,no_label,13,0.0111852759006
67,LaF,0.5,4,no_label,14,0.00848941237673
67,LaF,0.5,5,label,0,0.555080975162
67,LaF,0.5,5,label,1,0.135532594549
67,LaF,0.5,5,label,2,0.242799232923
67,LaF,0.5,5,label,3,0.110846609363
67,LaF,0.5,5,label,4,0.11906540466
67,LaF,0.5,5,label,5,0.0711289375559
67,LaF,0.5,5,label,6,0.0625794230737
67,LaF,0.5,5,label,7,0.0422968365674
67,LaF,0.5,5,label,8,0.0341262654494
67,LaF,0.5,5,label,9,0.0244204153189
67,LaF,0.5,5,label,10,0.0189565426834
67,LaF,0.5,5,label,11,0.0139295487863
67,LaF,0.5,5,label,12,0.0106274180043
67,LaF,0.5,5,label,13,0.00790717476443
67,LaF,0.5,5,no_label,0,0.424047341301
67,LaF,0.5,5,no_label,1,0.112563053502
67,LaF,0.5,5,no_label,2,0.185456718283
67,LaF,0.5,5,no_label,3,0.0902737333089
67,LaF,0.5,5,no_label,4,0.0922907635617
67,LaF,0.5,5,no_label,5,0.0575147306393
67,LaF,0.5,5,no_label,6,0.0493009059062
67,LaF,0.5,5,no_label,7,0.0342045355325
67,LaF,0.5,5,no_label,8,0.0272679305856
67,LaF,0.5,5,no_label,9,0.0198315479951
67,LaF,0.5,5,no_label,10,0.0153309719058
67,LaF,0.5,5,no_label,11,0.0113861949565
67,LaF,0.5,5,no_label,12,0.00868811173757
67,LaF,0.5,6,label,0,0.331421494098
67,LaF,0.5,6,label,1,0.0783187669562
67,LaF,0.5,6,label,2,0.144863381632
67,LaF,0.5,6,label,3,0.0645903293363
67,LaF,0.5,6,label,4,0.0707508470349
67,LaF,0.5,6,label,5,0.0415795776392
67,LaF,0.5,6,label,6,0.0370146554246
67,LaF,0.5,6,label,7,0.0247576024614
67,LaF,0.5,6,label,8,0.0201074689721
67,LaF,0.5,6,label,9,0.0142974179989
67,LaF,0.5,6,label,10,0.011136874456
67,LaF,0.5,6,label,11,0.00815247812125
67,LaF,0.5,6,no_label,0,0.252012238602
67,LaF,0.5,6,no_label,1,0.0644081620302
67,LaF,0.5,6,no_label,2,0.110065719609
67,LaF,0.5,6,no_label,3,0.0522976333405
67,LaF,0.5,6,no_label,4,0.0545084121038
67,LaF,0.5,6,no_label,5,0.0334759634416
67,LaF,0.5,6,no_label,6,0.0289932494364
67,LaF,0.5,6,no_label,7,0.0199497955689
67,LaF,0.5,6,no_label,8,0.0159896677166
67,LaF,0.5,6,no_label,9,0.0115771275743
67,LaF,0.5,6,no_label,10,0.00897425725173
67,LaF,0.5,7,label,0,0.196177198676
67,LaF,0.5,7,label,1,0.0451631458813
67,LaF,0.5,7,label,2,0.0855587932233
67,LaF,0.5,7,label,3,0.0376470940615
67,LaF,0.5,7,label,4,0.0416985429575
67,LaF,0.5,7,label,5,0.0243177306739
67,LaF,0.5,7,label,6,0.0217825652018
67,LaF,0.5,7,label,7,0.0145060342744
67,LaF,0.5,7,label,8,0.0118238329687
67,LaF,0.5,7,label,9,0.00838784817198
67,LaF,0.5,7,no_label,0,0.149757642126
67,LaF,0.5,7,no_label,1,0.0371257833781
67,LaF,0.5,7,no_label,2,0.0652072872578
67,LaF,0.5,7,no_label,3,0.0305659901347
67,LaF,0.5,7,no_label,4,0.0322120630626
67,LaF,0.5,7,no_label,5,0.0196538864484
67,LaF,0.5,7,no_label,6,0.0171142158581
67,LaF,0.5,7,no_label,7,0.0117411480174
67,LaF,0.5,7,no_label,8,0.00943801577361
68,LaF,0.5,0,no_label,0,2.84489639247
68,LaF,0.5,0,no_label,1,1.22694235134
68,LaF,0.5,0,no_label,2,1.3319452207
68,LaF,0.5,0,no_label,3,0.904017864623
68,LaF,0.5,0,no_label,4,0.756545166986
68,LaF,0.5,0,no_label,5,0.569290942573
68,LaF,0.5,0,no_label,6,0.449826343923
68,LaF,0.5,0,no_label,7,0.346078402915
68,LaF,0.5,0,no_label,8,0.269436457214
68,LaF,0.5,0,no_label,9,0.208223170388
68,LaF,0.5,0,no_label,10,0.161389212692
68,LaF,0.5,0,no_label,11,0.124810492153
68,LaF,0.5,0,no_label,12,0.0965909887959
68,LaF,0.5,0,no_label,13,0.0746991004603
68,LaF,0.5,0,no_label,14,0.0577793421957
68,LaF,0.5,0,no_label,15,0.0446828425722
68,LaF,0.5,0,no_label,16,0.0345575831624
