subject,theory,model,explo_overlap,trial,labelled,i_presentation,error
58,CR,BPN,0,4,label,3,0.154289994679
58,CR,BPN,0,4,label,4,0.13575863257
58,CR,BPN,0,4,label,5,0.0986277371835
58,CR,BPN,0,4,label,6,0.0795400730789
58,CR,BPN,0,4,label,7,0.0605283335762
58,CR,BPN,0,4,label,8,0.0476142747738
58,CR,BPN,0,4,label,9,0.036758923338
58,CR,BPN,0,4,label,10,0.0287038819302
58,CR,BPN,0,4,label,11,0.022267842899
58,CR,BPN,0,4,label,12,0.017350620923
58,CR,BPN,0,4,label,13,0.013485804942
58,CR,BPN,0,4,label,14,0.0105020481661
58,CR,BPN,0,4,label,15,0.00817016911357
58,CR,BPN,0,4,label,16,0.00636229695874
58,CR,BPN,0,4,label,17,0.00495230276818
58,CR,BPN,0,4,label,18,0.00385699336874
58,CR,BPN,0,4,label,19,0.00300337679882
58,CR,BPN,0,4,label,20,0.00233954806074
58,CR,BPN,0,4,label,21,0.00182232137373
58,CR,BPN,0,4,label,22,0.00141981243553
58,CR,BPN,0,4,label,23,0.00110620057094
58,CR,BPN,0,4,label,24,0.000862026250128
58,CR,BPN,0,4,label,25,NA
58,CR,BPN,0,4,label,26,NA
58,CR,BPN,0,4,label,27,NA
58,CR,BPN,0,4,label,28,NA
58,CR,BPN,0,4,label,29,NA
58,CR,BPN,0,4,label,30,NA
58,CR,BPN,0,4,label,31,NA
58,CR,BPN,0,4,label,32,NA
58,CR,BPN,0,4,label,33,NA
58,CR,BPN,0,4,label,34,NA
58,CR,BPN,0,4,label,35,NA
58,CR,BPN,0,4,label,36,NA
58,CR,BPN,0,4,label,37,NA
58,CR,BPN,0,4,label,38,NA
58,CR,BPN,0,4,label,39,NA
58,CR,BPN,0,4,label,40,NA
58,CR,BPN,0,4,label,41,NA
58,CR,BPN,0,4,label,42,NA
58,CR,BPN,0,4,label,43,NA
58,CR,BPN,0,4,label,44,NA
58,CR,BPN,0,4,label,45,NA
58,CR,BPN,0,4,label,46,NA
58,CR,BPN,0,4,label,47,NA
58,CR,BPN,0,4,label,48,NA
58,CR,BPN,0,4,label,49,NA
58,CR,BPN,0,4,label,50,NA
58,CR,BPN,0,4,label,51,NA
58,CR,BPN,0,4,label,52,NA
58,CR,BPN,0,4,label,53,NA
58,CR,BPN,0,4,label,54,NA
58,CR,BPN,0,4,label,55,NA
58,CR,BPN,0,4,label,56,NA
58,CR,BPN,0,4,label,57,NA
58,CR,BPN,0,4,label,58,NA
58,CR,BPN,0,4,label,59,NA
58,CR,BPN,0,4,label,60,NA
58,CR,BPN,0,4,label,61,NA
58,CR,BPN,0,4,label,62,NA
58,CR,BPN,0,4,label,63,NA
58,CR,BPN,0,4,label,64,NA
58,CR,BPN,0,4,label,65,NA
58,CR,BPN,0,4,label,66,NA
58,CR,BPN,0,4,label,67,NA
58,CR,BPN,0,4,label,68,NA
58,CR,BPN,0,4,label,69,NA
58,CR,BPN,0,4,label,70,NA
58,CR,BPN,0,4,label,71,NA
58,CR,BPN,0,4,label,72,NA
58,CR,BPN,0,4,label,73,NA
58,CR,BPN,0,4,label,74,NA
58,CR,BPN,0,4,label,75,NA
58,CR,BPN,0,4,label,76,NA
58,CR,BPN,0,4,label,77,NA
58,CR,BPN,0,4,label,78,NA
58,CR,BPN,0,4,label,79,NA
58,CR,BPN,0,4,label,80,NA
58,CR,BPN,0,4,label,81,NA
58,CR,BPN,0,4,label,82,NA
58,CR,BPN,0,4,label,83,NA
58,CR,BPN,0,4,label,84,NA
58,CR,BPN,0,4,label,85,NA
58,CR,BPN,0,4,label,86,NA
58,CR,BPN,0,4,label,87,NA
58,CR,BPN,0,4,label,88,NA
58,CR,BPN,0,4,label,89,NA
58,CR,BPN,0,4,label,90,NA
58,CR,BPN,0,4,label,91,NA
58,CR,BPN,0,4,label,92,NA
58,CR,BPN,0,4,label,93,NA
58,CR,BPN,0,4,label,94,NA
58,CR,BPN,0,4,label,95,NA
58,CR,BPN,0,4,label,96,NA
58,CR,BPN,0,4,label,97,NA
58,CR,BPN,0,4,label,98,NA
58,CR,BPN,0,4,label,99,NA
58,CR,BPN,0,5,no_label,0,0.4218795627
58,CR,BPN,0,5,no_label,1,0.195828748332
58,CR,BPN,0,5,no_label,2,0.204158517395
58,CR,BPN,0,5,no_label,3,0.147228809825
58,CR,BPN,0,5,no_label,4,0.123193677114
58,CR,BPN,0,5,no_label,5,0.0967055132893
58,CR,BPN,0,5,no_label,6,0.0779983961924
58,CR,BPN,0,5,no_label,7,0.0621920897332
58,CR,BPN,0,5,no_label,8,0.0498405760228
58,CR,BPN,0,5,no_label,9,0.0398600716213
58,CR,BPN,0,5,no_label,10,0.0319109499591
58,CR,BPN,0,5,no_label,11,0.0255389145893
58,CR,BPN,0,5,no_label,12,0.0204448085318
58,CR,BPN,0,5,no_label,13,0.0163668939709
58,CR,BPN,0,5,no_label,14,0.0131039593335
58,CR,BPN,0,5,no_label,15,0.0104922232637
58,CR,BPN,0,5,no_label,16,0.00840177154275
58,CR,BPN,0,5,no_label,17,0.00672831791198
58,CR,BPN,0,5,no_label,18,0.0053885964099
58,CR,BPN,0,5,no_label,19,0.00431594700059
58,CR,BPN,0,5,no_label,20,0.00345706279979
58,CR,BPN,0,5,no_label,21,0.00276928594902
58,CR,BPN,0,5,no_label,22,0.00221848633461
58,CR,BPN,0,5,no_label,23,0.00177735027183
58,CR,BPN,0,5,no_label,24,0.0014240184411
58,CR,BPN,0,5,no_label,25,0.00114099440945
58,CR,BPN,0,5,no_label,26,0.000914272760421
58,CR,BPN,0,5,no_label,27,NA
58,CR,BPN,0,5,no_label,28,NA
58,CR,BPN,0,5,no_label,29,NA
58,CR,BPN,0,5,no_label,30,NA
58,CR,BPN,0,5,no_label,31,NA
58,CR,BPN,0,5,no_label,32,NA
58,CR,BPN,0,5,no_label,33,NA
58,CR,BPN,0,5,no_label,34,NA
58,CR,BPN,0,5,no_label,35,NA
58,CR,BPN,0,5,no_label,36,NA
58,CR,BPN,0,5,no_label,37,NA
58,CR,BPN,0,5,no_label,38,NA
58,CR,BPN,0,5,no_label,39,NA
58,CR,BPN,0,5,no_label,40,NA
58,CR,BPN,0,5,no_label,41,NA
58,CR,BPN,0,5,no_label,42,NA
58,CR,BPN,0,5,no_label,43,NA
58,CR,BPN,0,5,no_label,44,NA
58,CR,BPN,0,5,no_label,45,NA
58,CR,BPN,0,5,no_label,46,NA
58,CR,BPN,0,5,no_label,47,NA
58,CR,BPN,0,5,no_label,48,NA
58,CR,BPN,0,5,no_label,49,NA
58,CR,BPN,0,5,no_label,50,NA
58,CR,BPN,0,5,no_label,51,NA
58,CR,BPN,0,5,no_label,52,NA
58,CR,BPN,0,5,no_label,53,NA
58,CR,BPN,0,5,no_label,54,NA
58,CR,BPN,0,5,no_label,55,NA
58,CR,BPN,0,5,no_label,56,NA
58,CR,BPN,0,5,no_label,57,NA
58,CR,BPN,0,5,no_label,58,NA
58,CR,BPN,0,5,no_label,59,NA
58,CR,BPN,0,5,no_label,60,NA
58,CR,BPN,0,5,no_label,61,NA
58,CR,BPN,0,5,no_label,62,NA
58,CR,BPN,0,5,no_label,63,NA
58,CR,BPN,0,5,no_label,64,NA
58,CR,BPN,0,5,no_label,65,NA
58,CR,BPN,0,5,no_label,66,NA
58,CR,BPN,0,5,no_label,67,NA
58,CR,BPN,0,5,no_label,68,NA
58,CR,BPN,0,5,no_label,69,NA
58,CR,BPN,0,5,no_label,70,NA
58,CR,BPN,0,5,no_label,71,NA
58,CR,BPN,0,5,no_label,72,NA
58,CR,BPN,0,5,no_label,73,NA
58,CR,BPN,0,5,no_label,74,NA
58,CR,BPN,0,5,no_label,75,NA
58,CR,BPN,0,5,no_label,76,NA
58,CR,BPN,0,5,no_label,77,NA
58,CR,BPN,0,5,no_label,78,NA
58,CR,BPN,0,5,no_label,79,NA
58,CR,BPN,0,5,no_label,80,NA
58,CR,BPN,0,5,no_label,81,NA
58,CR,BPN,0,5,no_label,82,NA
58,CR,BPN,0,5,no_label,83,NA
58,CR,BPN,0,5,no_label,84,NA
58,CR,BPN,0,5,no_label,85,NA
58,CR,BPN,0,5,no_label,86,NA
58,CR,BPN,0,5,no_label,87,NA
58,CR,BPN,0,5,no_label,88,NA
58,CR,BPN,0,5,no_label,89,NA
58,CR,BPN,0,5,no_label,90,NA
58,CR,BPN,0,5,no_label,91,NA
58,CR,BPN,0,5,no_label,92,NA
58,CR,BPN,0,5,no_label,93,NA
58,CR,BPN,0,5,no_label,94,NA
58,CR,BPN,0,5,no_label,95,NA
58,CR,BPN,0,5,no_label,96,NA
58,CR,BPN,0,5,no_label,97,NA
58,CR,BPN,0,5,no_label,98,NA
58,CR,BPN,0,5,no_label,99,NA
58,CR,BPN,0,5,label,0,0.384416206217
58,CR,BPN,0,5,label,1,0.142672465625
58,CR,BPN,0,5,label,2,0.174337697846
58,CR,BPN,0,5,label,3,0.109193891204
58,CR,BPN,0,5,label,4,0.0956464485838
58,CR,BPN,0,5,label,5,0.0697903698354
58,CR,BPN,0,5,label,6,0.0561458216678
58,CR,BPN,0,5,label,7,0.0428378999195
58,CR,BPN,0,5,label,8,0.0336562831237
58,CR,BPN,0,5,label,9,0.0260241536868
58,CR,BPN,0,5,label,10,0.020309032247
58,CR,BPN,0,5,label,11,0.0157707788742
58,CR,BPN,0,5,label,12,0.0122846613177
58,CR,BPN,0,5,label,13,0.00955431773123
58,CR,BPN,0,5,label,14,0.00743939430843
58,CR,BPN,0,5,label,15,0.00578994975852
58,CR,BPN,0,5,label,16,0.00450847412958
58,CR,BPN,0,5,label,17,0.00351026837277
58,CR,BPN,0,5,label,18,0.00273379519029
58,CR,BPN,0,5,label,19,0.00212912077955
58,CR,BPN,0,5,label,20,0.00165847261203
58,CR,BPN,0,5,label,21,0.0012919394098
58,CR,BPN,0,5,label,22,0.00100653878609
58,CR,BPN,0,5,label,23,0.000784240514091
58,CR,BPN,0,5,label,24,NA
58,CR,BPN,0,5,label,25,NA
58,CR,BPN,0,5,label,26,NA
58,CR,BPN,0,5,label,27,NA
58,CR,BPN,0,5,label,28,NA
58,CR,BPN,0,5,label,29,NA
58,CR,BPN,0,5,label,30,NA
58,CR,BPN,0,5,label,31,NA
58,CR,BPN,0,5,label,32,NA
58,CR,BPN,0,5,label,33,NA
58,CR,BPN,0,5,label,34,NA
58,CR,BPN,0,5,label,35,NA
58,CR,BPN,0,5,label,36,NA
58,CR,BPN,0,5,label,37,NA
58,CR,BPN,0,5,label,38,NA
58,CR,BPN,0,5,label,39,NA
58,CR,BPN,0,5,label,40,NA
58,CR,BPN,0,5,label,41,NA
58,CR,BPN,0,5,label,42,NA
58,CR,BPN,0,5,label,43,NA
58,CR,BPN,0,5,label,44,NA
58,CR,BPN,0,5,label,45,NA
58,CR,BPN,0,5,label,46,NA
58,CR,BPN,0,5,label,47,NA
58,CR,BPN,0,5,label,48,NA
58,CR,BPN,0,5,label,49,NA
58,CR,BPN,0,5,label,50,NA
58,CR,BPN,0,5,label,51,NA
58,CR,BPN,0,5,label,52,NA
58,CR,BPN,0,5,label,53,NA
58,CR,BPN,0,5,label,54,NA
58,CR,BPN,0,5,label,55,NA
58,CR,BPN,0,5,label,56,NA
58,CR,BPN,0,5,label,57,NA
58,CR,BPN,0,5,label,58,NA
58,CR,BPN,0,5,label,59,NA
58,CR,BPN,0,5,label,60,NA
58,CR,BPN,0,5,label,61,NA
58,CR,BPN,0,5,label,62,NA
58,CR,BPN,0,5,label,63,NA
58,CR,BPN,0,5,label,64,NA
58,CR,BPN,0,5,label,65,NA
58,CR,BPN,0,5,label,66,NA
58,CR,BPN,0,5,label,67,NA
58,CR,BPN,0,5,label,68,NA
58,CR,BPN,0,5,label,69,NA
58,CR,BPN,0,5,label,70,NA
58,CR,BPN,0,5,label,71,NA
58,CR,BPN,0,5,label,72,NA
58,CR,BPN,0,5,label,73,NA
58,CR,BPN,0,5,label,74,NA
58,CR,BPN,0,5,label,75,NA
58,CR,BPN,0,5,label,76,NA
58,CR,BPN,0,5,label,77,NA
58,CR,BPN,0,5,label,78,NA
58,CR,BPN,0,5,label,79,NA
58,CR,BPN,0,5,label,80,NA
58,CR,BPN,0,5,label,81,NA
58,CR,BPN,0,5,label,82,NA
58,CR,BPN,0,5,label,83,NA
58,CR,BPN,0,5,label,84,NA
58,CR,BPN,0,5,label,85,NA
58,CR,BPN,0,5,label,86,NA
58,CR,BPN,0,5,label,87,NA
58,CR,BPN,0,5,label,88,NA
58,CR,BPN,0,5,label,89,NA
58,CR,BPN,0,5,label,90,NA
58,CR,BPN,0,5,label,91,NA
58,CR,BPN,0,5,label,92,NA
58,CR,BPN,0,5,label,93,NA
58,CR,BPN,0,5,label,94,NA
58,CR,BPN,0,5,label,95,NA
58,CR,BPN,0,5,label,96,NA
58,CR,BPN,0,5,label,97,NA
58,CR,BPN,0,5,label,98,NA
58,CR,BPN,0,5,label,99,NA
58,CR,BPN,0,6,no_label,0,0.297432761684
58,CR,BPN,0,6,no_label,1,0.138474878131
58,CR,BPN,0,6,no_label,2,0.144059094375
58,CR,BPN,0,6,no_label,3,0.104092360776
58,CR,BPN,0,6,no_label,4,0.0870498245165
58,CR,BPN,0,6,no_label,5,0.0683963676294
58,CR,BPN,0,6,no_label,6,0.0551692664572
58,CR,BPN,0,6,no_label,7,0.044012314767
58,CR,BPN,0,6,no_label,8,0.0352804136182
58,CR,BPN,0,6,no_label,9,0.0282263343475
58,CR,BPN,0,6,no_label,10,0.0226039252992
58,CR,BPN,0,6,no_label,11,0.0180961347173
58,CR,BPN,0,6,no_label,12,0.0144907302366
58,CR,BPN,0,6,no_label,13,0.0116036992924
58,CR,BPN,0,6,no_label,14,0.0092928073687
58,CR,BPN,0,6,no_label,15,0.00744255016264
58,CR,BPN,0,6,no_label,16,0.00596112618036
58,CR,BPN,0,6,no_label,17,0.00477487450255
58,CR,BPN,0,6,no_label,18,0.00382492862991
58,CR,BPN,0,6,no_label,19,0.00306415544126
58,CR,BPN,0,6,no_label,20,0.00245484279866
58,CR,BPN,0,6,no_label,21,0.00196680351013
58,CR,BPN,0,6,no_label,22,0.00157587514959
58,CR,BPN,0,6,no_label,23,0.00126271486925
58,CR,BPN,0,6,no_label,24,0.00101183708652
58,CR,BPN,0,6,no_label,25,0.00081084321067
58,CR,BPN,0,6,no_label,26,NA
58,CR,BPN,0,6,no_label,27,NA
58,CR,BPN,0,6,no_label,28,NA
58,CR,BPN,0,6,no_label,29,NA
58,CR,BPN,0,6,no_label,30,NA
58,CR,BPN,0,6,no_label,31,NA
58,CR,BPN,0,6,no_label,32,NA
58,CR,BPN,0,6,no_label,33,NA
58,CR,BPN,0,6,no_label,34,NA
58,CR,BPN,0,6,no_label,35,NA
58,CR,BPN,0,6,no_label,36,NA
58,CR,BPN,0,6,no_label,37,NA
58,CR,BPN,0,6,no_label,38,NA
58,CR,BPN,0,6,no_label,39,NA
58,CR,BPN,0,6,no_label,40,NA
58,CR,BPN,0,6,no_label,41,NA
58,CR,BPN,0,6,no_label,42,NA
58,CR,BPN,0,6,no_label,43,NA
58,CR,BPN,0,6,no_label,44,NA
58,CR,BPN,0,6,no_label,45,NA
58,CR,BPN,0,6,no_label,46,NA
58,CR,BPN,0,6,no_label,47,NA
58,CR,BPN,0,6,no_label,48,NA
58,CR,BPN,0,6,no_label,49,NA
58,CR,BPN,0,6,no_label,50,NA
58,CR,BPN,0,6,no_label,51,NA
58,CR,BPN,0,6,no_label,52,NA
58,CR,BPN,0,6,no_label,53,NA
58,CR,BPN,0,6,no_label,54,NA
58,CR,BPN,0,6,no_label,55,NA
58,CR,BPN,0,6,no_label,56,NA
58,CR,BPN,0,6,no_label,57,NA
58,CR,BPN,0,6,no_label,58,NA
58,CR,BPN,0,6,no_label,59,NA
58,CR,BPN,0,6,no_label,60,NA
58,CR,BPN,0,6,no_label,61,NA
58,CR,BPN,0,6,no_label,62,NA
58,CR,BPN,0,6,no_label,63,NA
58,CR,BPN,0,6,no_label,64,NA
58,CR,BPN,0,6,no_label,65,NA
58,CR,BPN,0,6,no_label,66,NA
58,CR,BPN,0,6,no_label,67,NA
58,CR,BPN,0,6,no_label,68,NA
58,CR,BPN,0,6,no_label,69,NA
58,CR,BPN,0,6,no_label,70,NA
58,CR,BPN,0,6,no_label,71,NA
58,CR,BPN,0,6,no_label,72,NA
58,CR,BPN,0,6,no_label,73,NA
58,CR,BPN,0,6,no_label,74,NA
58,CR,BPN,0,6,no_label,75,NA
58,CR,BPN,0,6,no_label,76,NA
58,CR,BPN,0,6,no_label,77,NA
58,CR,BPN,0,6,no_label,78,NA
58,CR,BPN,0,6,no_label,79,NA
58,CR,BPN,0,6,no_label,80,NA
58,CR,BPN,0,6,no_label,81,NA
58,CR,BPN,0,6,no_label,82,NA
58,CR,BPN,0,6,no_label,83,NA
58,CR,BPN,0,6,no_label,84,NA
58,CR,BPN,0,6,no_label,85,NA
58,CR,BPN,0,6,no_label,86,NA
58,CR,BPN,0,6,no_label,87,NA
58,CR,BPN,0,6,no_label,88,NA
58,CR,BPN,0,6,no_label,89,NA
58,CR,BPN,0,6,no_label,90,NA
58,CR,BPN,0,6,no_label,91,NA
58,CR,BPN,0,6,no_label,92,NA
58,CR,BPN,0,6,no_label,93,NA
58,CR,BPN,0,6,no_label,94,NA
58,CR,BPN,0,6,no_label,95,NA
58,CR,BPN,0,6,no_label,96,NA
58,CR,BPN,0,6,no_label,97,NA
58,CR,BPN,0,6,no_label,98,NA
58,CR,BPN,0,6,no_label,99,NA
58,CR,BPN,0,6,label,0,0.271130652741
58,CR,BPN,0,6,label,1,0.101049266619
58,CR,BPN,0,6,label,2,0.122985026398
58,CR,BPN,0,6,label,3,0.0773326741546
58,CR,BPN,0,6,label,4,0.0675791362904
58,CR,BPN,0,6,label,5,0.0494284153208
58,CR,BPN,0,6,label,6,0.0397240643536
58,CR,BPN,0,6,label,7,0.0303483072227
58,CR,BPN,0,6,label,8,0.0238357793527
58,CR,BPN,0,6,label,9,0.0184442790803
58,CR,BPN,0,6,label,10,0.0143933917245
58,CR,BPN,0,6,label,11,0.0111821085039
58,CR,BPN,0,6,label,12,0.00871105787159
58,CR,BPN,0,6,label,13,0.00677699991203
58,CR,BPN,0,6,label,14,0.00527744630537
58,CR,BPN,0,6,label,15,0.00410819817792
58,CR,BPN,0,6,label,16,0.00319926822751
58,CR,BPN,0,6,label,17,0.00249129163679
58,CR,BPN,0,6,label,18,0.00194037185891
58,CR,BPN,0,6,label,19,0.00151133849474
58,CR,BPN,0,6,label,20,0.00117731584176
58,CR,BPN,0,6,label,21,0.000917175268623
58,CR,BPN,0,6,label,22,NA
58,CR,BPN,0,6,label,23,NA
58,CR,BPN,0,6,label,24,NA
58,CR,BPN,0,6,label,25,NA
58,CR,BPN,0,6,label,26,NA
58,CR,BPN,0,6,label,27,NA
58,CR,BPN,0,6,label,28,NA
58,CR,BPN,0,6,label,29,NA
58,CR,BPN,0,6,label,30,NA
58,CR,BPN,0,6,label,31,NA
58,CR,BPN,0,6,label,32,NA
58,CR,BPN,0,6,label,33,NA
58,CR,BPN,0,6,label,34,NA
58,CR,BPN,0,6,label,35,NA
58,CR,BPN,0,6,label,36,NA
58,CR,BPN,0,6,label,37,NA
58,CR,BPN,0,6,label,38,NA
58,CR,BPN,0,6,label,39,NA
58,CR,BPN,0,6,label,40,NA
58,CR,BPN,0,6,label,41,NA
58,CR,BPN,0,6,label,42,NA
58,CR,BPN,0,6,label,43,NA
58,CR,BPN,0,6,label,44,NA
58,CR,BPN,0,6,label,45,NA
58,CR,BPN,0,6,label,46,NA
58,CR,BPN,0,6,label,47,NA
58,CR,BPN,0,6,label,48,NA
58,CR,BPN,0,6,label,49,NA
58,CR,BPN,0,6,label,50,NA
58,CR,BPN,0,6,label,51,NA
58,CR,BPN,0,6,label,52,NA
58,CR,BPN,0,6,label,53,NA
58,CR,BPN,0,6,label,54,NA
58,CR,BPN,0,6,label,55,NA
58,CR,BPN,0,6,label,56,NA
58,CR,BPN,0,6,label,57,NA
58,CR,BPN,0,6,label,58,NA
58,CR,BPN,0,6,label,59,NA
58,CR,BPN,0,6,label,60,NA
58,CR,BPN,0,6,label,61,NA
58,CR,BPN,0,6,label,62,NA
58,CR,BPN,0,6,label,63,NA
58,CR,BPN,0,6,label,64,NA
58,CR,BPN,0,6,label,65,NA
58,CR,BPN,0,6,label,66,NA
58,CR,BPN,0,6,label,67,NA
58,CR,BPN,0,6,label,68,NA
58,CR,BPN,0,6,label,69,NA
58,CR,BPN,0,6,label,70,NA
58,CR,BPN,0,6,label,71,NA
58,CR,BPN,0,6,label,72,NA
58,CR,BPN,0,6,label,73,NA
58,CR,BPN,0,6,label,74,NA
58,CR,BPN,0,6,label,75,NA
58,CR,BPN,0,6,label,76,NA
58,CR,BPN,0,6,label,77,NA
58,CR,BPN,0,6,label,78,NA
58,CR,BPN,0,6,label,79,NA
58,CR,BPN,0,6,label,80,NA
58,CR,BPN,0,6,label,81,NA
58,CR,BPN,0,6,label,82,NA
58,CR,BPN,0,6,label,83,NA
58,CR,BPN,0,6,label,84,NA
58,CR,BPN,0,6,label,85,NA
58,CR,BPN,0,6,label,86,NA
58,CR,BPN,0,6,label,87,NA
58,CR,BPN,0,6,label,88,NA
58,CR,BPN,0,6,label,89,NA
58,CR,BPN,0,6,label,90,NA
58,CR,BPN,0,6,label,91,NA
58,CR,BPN,0,6,label,92,NA
58,CR,BPN,0,6,label,93,NA
58,CR,BPN,0,6,label,94,NA
58,CR,BPN,0,6,label,95,NA
58,CR,BPN,0,6,label,96,NA
58,CR,BPN,0,6,label,97,NA
58,CR,BPN,0,6,label,98,NA
58,CR,BPN,0,6,label,99,NA
58,CR,BPN,0,7,no_label,0,0.209891349519
58,CR,BPN,0,7,no_label,1,0.0978833296871
58,CR,BPN,0,7,no_label,2,0.101710918884
58,CR,BPN,0,7,no_label,3,0.0735926817965
58,CR,BPN,0,7,no_label,4,0.0615264082772
58,CR,BPN,0,7,no_label,5,0.0483755314529
58,CR,BPN,0,7,no_label,6,0.0390255543976
58,CR,BPN,0,7,no_label,7,0.0311464290608
58,CR,BPN,0,7,no_label,8,0.0249734367344
58,CR,BPN,0,7,no_label,9,0.0199866407565
58,CR,BPN,0,7,no_label,10,0.0160098456547
58,CR,BPN,0,7,no_label,11,0.01282068489
58,CR,BPN,0,7,no_label,12,0.0102690014056
58,CR,BPN,0,7,no_label,13,0.00822515897588
58,CR,BPN,0,7,no_label,14,0.00658868230582
58,CR,BPN,0,7,no_label,15,0.00527804300555
58,CR,BPN,0,7,no_label,16,0.00422837923467
58,CR,BPN,0,7,no_label,17,0.00338764210212
58,CR,BPN,0,7,no_label,18,0.00271421487981
58,CR,BPN,0,7,no_label,19,0.00217476649032
58,CR,BPN,0,7,no_label,20,0.00174261792564
58,CR,BPN,0,7,no_label,21,0.00139640687233
58,CR,BPN,0,7,no_label,22,0.00111902892211
58,CR,BPN,0,7,no_label,23,0.000896787263207
58,CR,BPN,0,7,no_label,24,NA
58,CR,BPN,0,7,no_label,25,NA
58,CR,BPN,0,7,no_label,26,NA
58,CR,BPN,0,7,no_label,27,NA
58,CR,BPN,0,7,no_label,28,NA
58,CR,BPN,0,7,no_label,29,NA
58,CR,BPN,0,7,no_label,30,NA
58,CR,BPN,0,7,no_label,31,NA
58,CR,BPN,0,7,no_label,32,NA
58,CR,BPN,0,7,no_label,33,NA
58,CR,BPN,0,7,no_label,34,NA
58,CR,BPN,0,7,no_label,35,NA
58,CR,BPN,0,7,no_label,36,NA
58,CR,BPN,0,7,no_label,37,NA
58,CR,BPN,0,7,no_label,38,NA
58,CR,BPN,0,7,no_label,39,NA
58,CR,BPN,0,7,no_label,40,NA
58,CR,BPN,0,7,no_label,41,NA
58,CR,BPN,0,7,no_label,42,NA
58,CR,BPN,0,7,no_label,43,NA
58,CR,BPN,0,7,no_label,44,NA
58,CR,BPN,0,7,no_label,45,NA
58,CR,BPN,0,7,no_label,46,NA
58,CR,BPN,0,7,no_label,47,NA
58,CR,BPN,0,7,no_label,48,NA
58,CR,BPN,0,7,no_label,49,NA
58,CR,BPN,0,7,no_label,50,NA
58,CR,BPN,0,7,no_label,51,NA
58,CR,BPN,0,7,no_label,52,NA
58,CR,BPN,0,7,no_label,53,NA
58,CR,BPN,0,7,no_label,54,NA
58,CR,BPN,0,7,no_label,55,NA
58,CR,BPN,0,7,no_label,56,NA
58,CR,BPN,0,7,no_label,57,NA
58,CR,BPN,0,7,no_label,58,NA
58,CR,BPN,0,7,no_label,59,NA
58,CR,BPN,0,7,no_label,60,NA
58,CR,BPN,0,7,no_label,61,NA
58,CR,BPN,0,7,no_label,62,NA
58,CR,BPN,0,7,no_label,63,NA
58,CR,BPN,0,7,no_label,64,NA
58,CR,BPN,0,7,no_label,65,NA
58,CR,BPN,0,7,no_label,66,NA
58,CR,BPN,0,7,no_label,67,NA
58,CR,BPN,0,7,no_label,68,NA
58,CR,BPN,0,7,no_label,69,NA
58,CR,BPN,0,7,no_label,70,NA
58,CR,BPN,0,7,no_label,71,NA
58,CR,BPN,0,7,no_label,72,NA
58,CR,BPN,0,7,no_label,73,NA
58,CR,BPN,0,7,no_label,74,NA
58,CR,BPN,0,7,no_label,75,NA
58,CR,BPN,0,7,no_label,76,NA
58,CR,BPN,0,7,no_label,77,NA
58,CR,BPN,0,7,no_label,78,NA
58,CR,BPN,0,7,no_label,79,NA
58,CR,BPN,0,7,no_label,80,NA
58,CR,BPN,0,7,no_label,81,NA
58,CR,BPN,0,7,no_label,82,NA
58,CR,BPN,0,7,no_label,83,NA
58,CR,BPN,0,7,no_label,84,NA
58,CR,BPN,0,7,no_label,85,NA
58,CR,BPN,0,7,no_label,86,NA
58,CR,BPN,0,7,no_label,87,NA
58,CR,BPN,0,7,no_label,88,NA
58,CR,BPN,0,7,no_label,89,NA
58,CR,BPN,0,7,no_label,90,NA
58,CR,BPN,0,7,no_label,91,NA
58,CR,BPN,0,7,no_label,92,NA
58,CR,BPN,0,7,no_label,93,NA
58,CR,BPN,0,7,no_label,94,NA
58,CR,BPN,0,7,no_label,95,NA
58,CR,BPN,0,7,no_label,96,NA
58,CR,BPN,0,7,no_label,97,NA
58,CR,BPN,0,7,no_label,98,NA
58,CR,BPN,0,7,no_label,99,NA
58,CR,BPN,0,7,label,0,0.191440072687
58,CR,BPN,0,7,label,1,0.0715724803667
58,CR,BPN,0,7,label,2,0.0868526208227
58,CR,BPN,0,7,label,3,0.0547884480755
58,CR,BPN,0,7,label,4,0.0477931008078
58,CR,BPN,0,7,label,5,0.0350245046175
58,CR,BPN,0,7,label,6,0.0281286932915
58,CR,BPN,0,7,label,7,0.0215120994784
58,CR,BPN,0,7,label,8,0.0168936190768
58,CR,BPN,0,7,label,9,0.0130799756028
58,CR,BPN,0,7,label,10,0.0102082827717
58,CR,BPN,0,7,label,11,0.00793357687423
58,CR,BPN,0,7,label,12,0.00618144927007
58,CR,BPN,0,7,label,13,0.0048102127766
58,CR,BPN,0,7,label,14,0.00374649856657
58,CR,BPN,0,7,label,15,0.00291697410822
58,CR,BPN,0,7,label,16,0.00227194108727
58,CR,BPN,0,7,label,17,0.00176942127401
58,CR,BPN,0,7,label,18,0.00137830117935
58,CR,BPN,0,7,label,19,0.00107365830034
58,CR,BPN,0,7,label,20,0.000836444149124
58,CR,BPN,0,7,label,21,NA
58,CR,BPN,0,7,label,22,NA
58,CR,BPN,0,7,label,23,NA
58,CR,BPN,0,7,label,24,NA
58,CR,BPN,0,7,label,25,NA
58,CR,BPN,0,7,label,26,NA
58,CR,BPN,0,7,label,27,NA
58,CR,BPN,0,7,label,28,NA
58,CR,BPN,0,7,label,29,NA
58,CR,BPN,0,7,label,30,NA
